,loss,a,b,ga,gb
3536,0.03285201244993006,0.9416103643619316,-0.006917583859128688,-0.02533624925906112,-0.006917583859128717
3537,0.03285132301632634,0.9416357006111906,-0.006910666275269559,-0.025310913009802073,-0.006910666275269634
3538,0.0328506349609004,0.9416610115242005,-0.006903755608994289,-0.025285602096792238,-0.006903755608994359
3539,0.032849948280897254,0.9416862971262973,-0.006896851853385295,-0.02526031649469544,-0.006896851853385381
3540,0.03284926297356742,0.941711557442792,-0.006889955001531909,-0.02523505617820069,-0.006889955001531986
3541,0.032848579036166954,0.9417367924989702,-0.006883065046530377,-0.025209821122022448,-0.006883065046530409
3542,0.03284789646595735,0.9417620023200922,-0.006876181981483846,-0.025184611300900477,-0.0068761819814838684
3543,0.03284721526020559,0.9417871869313931,-0.006869305799502362,-0.02515942668959962,-0.006869305799502435
3544,0.03284653541618414,0.9418123463580826,-0.006862436493702859,-0.02513426726291005,-0.006862436493702926
3545,0.03284585693117087,0.9418374806253456,-0.006855574057209156,-0.02510913299564714,-0.006855574057209205
3546,0.03284517980244915,0.9418625897583413,-0.0068487184831519474,-0.025084023862651444,-0.006848718483152031
3547,0.03284450402730775,0.941887673782204,-0.006841869764668796,-0.025058939838788742,-0.0068418697646688625
3548,0.032843829603040844,0.9419127327220428,-0.006835027894904127,-0.02503388089894991,-0.006835027894904154
3549,0.03284315652694807,0.9419377666029417,-0.0068281928670092225,-0.025008847018050985,-0.006828192867009292
3550,0.032842484796334385,0.9419627754499598,-0.006821364674142213,-0.02498383817103292,-0.006821364674142244
3551,0.0328418144085102,0.9419877592881308,-0.006814543309468071,-0.024958854332861862,-0.006814543309468162
3552,0.03284114536079129,0.9420127181424637,-0.006807728766158603,-0.024933895478529013,-0.00680772876615864
3553,0.032840477650498745,0.9420376520379422,-0.006800921037392444,-0.024908961583050483,-0.0068009210373925245
3554,0.0328398112749591,0.9420625609995252,-0.006794120116355051,-0.02488405262146746,-0.006794120116355102
3555,0.03283914623150414,0.9420874450521467,-0.006787325996238696,-0.024859168568845996,-0.006787325996238764
3556,0.032838482517471054,0.9421123042207156,-0.006780538670242457,-0.02483430940027713,-0.006780538670242482
3557,0.032837820130202325,0.9421371385301158,-0.0067737581315722144,-0.024809475090876866,-0.006773758131572221
3558,0.03283715906704574,0.9421619480052067,-0.006766984373440642,-0.024784665615785996,-0.006766984373440655
3559,0.03283649932535441,0.9421867326708225,-0.006760217389067202,-0.02475988095017016,-0.006760217389067274
3560,0.032835840902486715,0.9422114925517727,-0.006753457171678134,-0.024735121069219976,-0.0067534571716781604
3561,0.032835183795806334,0.942236227672842,-0.006746703714506456,-0.02471038594815071,-0.006746703714506476
3562,0.0328345280026822,0.9422609380587902,-0.00673995701079195,-0.024685675562202507,-0.006739957010792027
3563,0.03283387352048854,0.9422856237343524,-0.006733217053781158,-0.024660989886640255,-0.006733217053781165
3564,0.032833220346604776,0.9423102847242391,-0.006726483836727377,-0.02463632889675364,-0.006726483836727414
3565,0.03283256847841561,0.9423349210531358,-0.00671975735289065,-0.02461169256785693,-0.006719757352890657
3566,0.03283191791331094,0.9423595327457036,-0.006713037595537759,-0.024587080875289078,-0.006713037595537815
3567,0.03283126864868592,0.9423841198265789,-0.006706324557942221,-0.02456249379441381,-0.0067063245579422415
3568,0.03283062068194089,0.9424086823203733,-0.006699618233384278,-0.024537931300619355,-0.006699618233384321
3569,0.03282997401048138,0.942433220251674,-0.006692918615150894,-0.02451339336931872,-0.006692918615150962
3570,0.03282932863171812,0.9424577336450433,-0.006686225696535743,-0.024488879975949434,-0.00668622569653577
3571,0.03282868454306701,0.9424822225250192,-0.006679539470839207,-0.024464391095973464,-0.006679539470839261
3572,0.03282804174194911,0.9425066869161152,-0.006672859931368368,-0.024439926704877532,-0.0066728599313684005
3573,0.03282740022579064,0.94253112684282,-0.006666187071436999,-0.024415486778172662,-0.006666187071437064
3574,0.03282675999202299,0.9425555423295982,-0.006659520884365562,-0.024391071291394548,-0.0066595208843656445
3575,0.03282612103808262,0.9425799334008895,-0.006652861363481196,-0.02436668022010317,-0.006652861363481206
3576,0.03282548336141118,0.9426043000811096,-0.006646208502117714,-0.02434231353988307,-0.006646208502117772
3577,0.032824846959455416,0.9426286423946495,-0.006639562293615597,-0.024317971226343202,-0.006639562293615622
3578,0.032824211829667146,0.9426529603658759,-0.006632922731321982,-0.02429365325511683,-0.006632922731322037
3579,0.03282357796950334,0.9426772540191309,-0.006626289808590659,-0.02426935960186176,-0.006626289808590736
3580,0.032822945376425994,0.9427015233787328,-0.006619663518782069,-0.024245090242259893,-0.006619663518782115
