epoch,loss,a,b,ga,gb
1751,121.83271146004174,10.111323041371667,12.883305972925903,-8.703864295966924e-13,-2.493659233039272
1752,121.82649623283942,10.111323041371667,12.885799632158943,-8.703864295966924e-13,-2.491165573806233
1753,121.82029342987624,10.111323041371667,12.888290797732749,-8.712959242984653e-13,-2.4886744082324253
1754,121.8141030263162,10.111323041371667,12.89077947214098,-8.694769348949195e-13,-2.486185733824196
1755,121.80792499737291,10.111323041371667,12.893265657874805,-8.712959242984653e-13,-2.483699548090369
1756,121.80175931830942,10.111323041371667,12.895749357422895,-8.649294613860548e-13,-2.481215848542279
1757,121.79560596443844,10.111323041371667,12.898230573271437,-8.712959242984653e-13,-2.478734632693739
1758,121.7894649111218,10.111323041371667,12.900709307904132,-8.658389560878277e-13,-2.476255898061042
1759,121.78333613377075,10.111323041371667,12.903185563802193,-8.694769348949195e-13,-2.4737796421629805
1760,121.77721960784564,10.111323041371667,12.905659343444356,-8.694769348949195e-13,-2.4713058625208197
1761,121.77111530885584,10.111323041371667,12.908130649306877,-8.703864295966924e-13,-2.4688345566582988
1762,121.76502321235971,10.111323041371667,12.910599483863535,-8.712959242984653e-13,-2.4663657221016395
1763,121.75894329396449,10.111323041371667,12.913065849585637,-8.694769348949195e-13,-2.463899356379539
1764,121.75287552932613,10.111323041371667,12.915529748942017,-8.712959242984653e-13,-2.461435457023157
1765,121.7468198941493,10.111323041371667,12.91799118439904,-8.712959242984653e-13,-2.4589740215661333
1766,121.74077636418718,10.111323041371667,12.920450158420607,-8.703864295966924e-13,-2.456515047544568
1767,121.73474491524148,10.111323041371667,12.922906673468152,-8.694769348949195e-13,-2.454058532497025
1768,121.7287255231622,10.111323041371667,12.925360732000648,-8.712959242984653e-13,-2.4516044739645273
1769,121.72271816384766,10.111323041371667,12.927812336474613,-8.712959242984653e-13,-2.449152869490561
1770,121.71672281324442,10.111323041371667,12.930261489344103,-8.712959242984653e-13,-2.4467037166210712
1771,121.71073944734705,10.111323041371667,12.932708193060725,-8.758433978073299e-13,-2.4442570129044516
1772,121.70476804219808,10.111323041371667,12.935152450073629,-8.712959242984653e-13,-2.4418127558915455
1773,121.698808573888,10.111323041371667,12.93759426282952,-8.703864295966924e-13,-2.4393709431356547
1774,121.69286101855509,10.111323041371667,12.940033633772657,-8.685674401931465e-13,-2.436931572192518
1775,121.68692535238529,10.111323041371667,12.94247056534485,-8.685674401931465e-13,-2.4344946406203256
1776,121.68100155161216,10.111323041371667,12.944905059985471,-8.712959242984653e-13,-2.432060145979703
1777,121.67508959251677,10.111323041371667,12.94733712013145,-8.703864295966924e-13,-2.4296280858337242
1778,121.66918945142761,10.111323041371667,12.949766748217284,-8.703864295966924e-13,-2.42719845774789
1779,121.66330110472047,10.111323041371667,12.952193946675031,-8.712959242984653e-13,-2.4247712592901443
1780,121.65742452881845,10.111323041371667,12.954618717934322,-8.722054190002382e-13,-2.4223464880308523
1781,121.65155970019161,10.111323041371667,12.957041064422352,-8.712959242984653e-13,-2.4199241415428214
1782,121.64570659535723,10.111323041371667,12.959460988563896,-8.758433978073299e-13,-2.4175042174012806
1783,121.6398651908794,10.111323041371667,12.961878492781297,-8.703864295966924e-13,-2.4150867131838787
1784,121.63403546336912,10.111323041371667,12.96429357949448,-8.694769348949195e-13,-2.412671626470695
1785,121.62821738948413,10.111323041371667,12.966706251120952,-8.731149137020111e-13,-2.410258954844222
1786,121.62241094592883,10.111323041371667,12.969116510075796,-8.685674401931465e-13,-2.40784869588938
1787,121.6166161094542,10.111323041371667,12.971524358771685,-8.703864295966924e-13,-2.405440847193489
1788,121.61083285685768,10.111323041371667,12.973929799618878,-8.749339031055569e-13,-2.4030354063462984
1789,121.60506116498314,10.111323041371667,12.976332835025223,-8.74024408403784e-13,-2.4006323709399533
1790,121.59930101072062,10.111323041371667,12.978733467396163,-8.667484507896007e-13,-2.3982317385690113
1791,121.59355237100647,10.111323041371667,12.981131699134732,-8.712959242984653e-13,-2.3958335068304417
1792,121.58781522282312,10.111323041371667,12.983527532641562,-8.694769348949195e-13,-2.3934376733236147
1793,121.58208954319899,10.111323041371667,12.985920970314885,-8.749339031055569e-13,-2.3910442356502917
1794,121.5763753092084,10.111323041371667,12.988312014550536,-8.758433978073299e-13,-2.3886531914146407
1795,121.5706724979716,10.111323041371667,12.990700667741951,-8.703864295966924e-13,-2.3862645382232257
1796,121.56498108665443,10.111323041371667,12.993086932280175,-8.712959242984653e-13,-2.383878273684999
1797,121.55930105246851,10.111323041371667,12.99547081055386,-8.749339031055569e-13,-2.381494395411317
1798,121.55363237267089,10.111323041371667,12.997852304949271,-8.658389560878277e-13,-2.379112901015903
1799,121.54797502456422,10.111323041371667,13.000231417850287,-8.703864295966924e-13,-2.376733788114888
1800,121.5423289854964,10.111323041371667,13.002608151638402,-8.694769348949195e-13,-2.374357054326775
1801,121.5366942328607,10.111323041371667,13.004982508692729,-8.658389560878277e-13,-2.3719826972724456
1802,121.53107074409549,10.111323041371667,13.007354491390002,-8.712959242984653e-13,-2.369610714575172
1803,121.52545849668431,10.111323041371667,13.009724102104578,-8.712959242984653e-13,-2.3672411038605974
1804,121.51985746815573,10.111323041371667,13.012091343208438,-8.722054190002382e-13,-2.3648738627567365
1805,121.51426763608319,10.111323041371667,13.014456217071194,-8.658389560878277e-13,-2.36250898889398
1806,121.50868897808495,10.111323041371667,13.016818726060087,-8.712959242984653e-13,-2.360146479905088
1807,121.50312147182403,10.111323041371667,13.019178872539992,-8.694769348949195e-13,-2.3577863334251816
1808,121.49756509500814,10.111323041371667,13.021536658873417,-8.685674401931465e-13,-2.3554285470917584
1809,121.4920198253895,10.111323041371667,13.02389208742051,-8.722054190002382e-13,-2.3530731185446667
1810,121.48648564076483,10.111323041371667,13.026245160539055,-8.694769348949195e-13,-2.3507200454261197
1811,121.48096251897523,10.111323041371667,13.028595880584481,-8.749339031055569e-13,-2.348369325380695
1812,121.47545043790608,10.111323041371667,13.030944249909862,-8.694769348949195e-13,-2.346020956055312
1813,121.46994937548699,10.111323041371667,13.033290270865917,-8.712959242984653e-13,-2.3436749350992567
1814,121.46445930969168,10.111323041371667,13.035633945801017,-8.694769348949195e-13,-2.3413312601641585
1815,121.4589802185379,10.111323041371667,13.03797527706118,-8.685674401931465e-13,-2.3389899289039953
1816,121.45351208008732,10.111323041371667,13.040314266990084,-8.703864295966924e-13,-2.336650938975093
1817,121.44805487244552,10.111323041371667,13.042650917929059,-8.685674401931465e-13,-2.3343142880361163
1818,121.4426085737618,10.111323041371667,13.044985232217096,-8.658389560878277e-13,-2.331979973748078
1819,121.43717316222913,10.111323041371667,13.047317212190844,-8.694769348949195e-13,-2.32964799377433
1820,121.4317486160841,10.111323041371667,13.049646860184618,-8.658389560878277e-13,-2.327318345780556
1821,121.42633491360684,10.111323041371667,13.051974178530399,-8.712959242984653e-13,-2.324991027434775
1822,121.42093203312083,10.111323041371667,13.054299169557833,-8.685674401931465e-13,-2.322666036407341
1823,121.41553995299292,10.111323041371667,13.05662183559424,-8.712959242984653e-13,-2.3203433703709333
1824,121.41015865163315,10.111323041371667,13.058942178964612,-8.703864295966924e-13,-2.318023027000562
1825,121.40478810749485,10.111323041371667,13.061260201991612,-8.694769348949195e-13,-2.315705003973562
1826,121.39942829907426,10.111323041371667,13.063575906995585,-8.694769348949195e-13,-2.313389298969592
1827,121.39407920491068,10.111323041371667,13.065889296294554,-8.703864295966924e-13,-2.31107590967062
1828,121.38874080358637,10.111323041371667,13.068200372204224,-8.694769348949195e-13,-2.3087648337609514
1829,121.38341307372629,10.111323041371667,13.070509137037984,-8.694769348949195e-13,-2.3064560689271896
1830,121.3780959939982,10.111323041371667,13.072815593106911,-8.694769348949195e-13,-2.304149612858265
1831,121.37278954311248,10.111323041371667,13.07511974271977,-8.749339031055569e-13,-2.301845463245408
1832,121.36749369982208,10.111323041371667,13.077421588183014,-8.703864295966924e-13,-2.299543617782161
1833,121.36220844292242,10.111323041371667,13.079721131800797,-8.685674401931465e-13,-2.2972440741643787
1834,121.3569337512513,10.111323041371667,13.082018375874961,-8.658389560878277e-13,-2.2949468300902125
1835,121.35166960368883,10.111323041371667,13.084313322705052,-8.658389560878277e-13,-2.292651883260122
1836,121.34641597915734,10.111323041371667,13.086605974588313,-8.685674401931465e-13,-2.290359231376864
1837,121.34117285662131,10.111323041371667,13.08889633381969,-8.703864295966924e-13,-2.2880688721454847
1838,121.3359402150872,10.111323041371667,13.091184402691836,-8.722054190002382e-13,-2.2857808032733384
1839,121.33071803360352,10.111323041371667,13.093470183495109,-8.658389560878277e-13,-2.283495022470065
1840,121.32550629126065,10.111323041371667,13.095753678517578,-8.694769348949195e-13,-2.2812115274475957
1841,121.3203049671907,10.111323041371667,13.098034890045026,-8.712959242984653e-13,-2.278930315920148
1842,121.31511404056756,10.111323041371667,13.100313820360947,-8.658389560878277e-13,-2.2766513856042265
1843,121.30993349060677,10.111323041371667,13.10259047174655,-8.712959242984653e-13,-2.2743747342186236
1844,121.30476329656533,10.111323041371667,13.104864846480769,-8.703864295966924e-13,-2.272100359484407
1845,121.29960343774178,10.111323041371667,13.107136946840253,-8.703864295966924e-13,-2.269828259124921
1846,121.29445389347603,10.111323041371667,13.109406775099378,-8.749339031055569e-13,-2.2675584308657983
1847,121.28931464314925,10.111323041371667,13.111674333530244,-8.731149137020111e-13,-2.26529087243493
1848,121.28418566618389,10.111323041371667,13.11393962440268,-8.694769348949195e-13,-2.2630255815624976
1849,121.27906694204346,10.111323041371667,13.116202649984242,-8.703864295966924e-13,-2.2607625559809317
1850,121.2739584502326,10.111323041371667,13.118463412540223,-8.703864295966924e-13,-2.2585017934249527
1851,121.26886017029688,10.111323041371667,13.120721914333648,-8.758433978073299e-13,-2.256243291631528
1852,121.26377208182274,10.111323041371667,13.12297815762528,-8.703864295966924e-13,-2.253987048339894
1853,121.25869416443747,10.111323041371667,13.12523214467362,-8.703864295966924e-13,-2.2517330612915565
1854,121.25362639780904,10.111323041371667,13.12748387773491,-8.694769348949195e-13,-2.249481328230265
1855,121.24856876164611,10.111323041371667,13.12973335906314,-8.694769348949195e-13,-2.2472318469020363
1856,121.24352123569787,10.111323041371667,13.131980590910041,-8.649294613860548e-13,-2.2449846150551327
1857,121.23848379975401,10.111323041371667,13.134225575525097,-8.712959242984653e-13,-2.2427396304400795
1858,121.23345643364458,10.111323041371667,13.136468315155536,-8.703864295966924e-13,-2.240496890809638
1859,121.22843911724,10.111323041371667,13.138708812046346,-8.694769348949195e-13,-2.2382563939188294
1860,121.22343183045092,10.111323041371667,13.140947068440266,-8.703864295966924e-13,-2.2360181375249084
1861,121.21843455322815,10.111323041371667,13.14318308657779,-8.712959242984653e-13,-2.2337821193873832
1862,121.21344726556252,10.111323041371667,13.145416868697177,-8.658389560878277e-13,-2.2315483372679963
1863,121.20846994748496,10.111323041371667,13.147648417034445,-8.712959242984653e-13,-2.22931678893073
1864,121.20350257906622,10.111323041371667,13.149877733823375,-8.694769348949195e-13,-2.2270874721418004
1865,121.19854514041695,10.111323041371667,13.152104821295517,-8.703864295966924e-13,-2.224860384669659
1866,121.19359761168755,10.111323041371667,13.154329681680187,-8.749339031055569e-13,-2.2226355242849896
1867,121.18865997306807,10.111323041371667,13.156552317204472,-8.703864295966924e-13,-2.220412888760703
1868,121.18373220478819,10.111323041371667,13.158772730093233,-8.694769348949195e-13,-2.2181924758719425
1869,121.1788142871171,10.111323041371667,13.160990922569106,-8.712959242984653e-13,-2.21597428339607
1870,121.17390620036345,10.111323041371667,13.163206896852502,-8.676579454913736e-13,-2.2137583091126736
1871,121.16900792487522,10.111323041371667,13.165420655161615,-8.685674401931465e-13,-2.2115445508035614
1872,121.16411944103967,10.111323041371667,13.167632199712418,-8.712959242984653e-13,-2.2093330062527583
1873,121.15924072928333,10.111323041371667,13.16984153271867,-8.703864295966924e-13,-2.207123673246504
1874,121.15437177007176,10.111323041371667,13.172048656391917,-8.658389560878277e-13,-2.204916549573257
1875,121.14951254390968,10.111323041371667,13.17425357294149,-8.658389560878277e-13,-2.202711633023684
1876,121.1446630313407,10.111323041371667,13.176456284574513,-8.703864295966924e-13,-2.200508921390662
1877,121.13982321294733,10.111323041371667,13.178656793495904,-8.694769348949195e-13,-2.1983084124692716
1878,121.13499306935094,10.111323041371667,13.180855101908373,-8.658389560878277e-13,-2.196110104056801
1879,121.13017258121158,10.111323041371667,13.18305121201243,-8.694769348949195e-13,-2.1939139939527452
1880,121.12536172922802,10.111323041371667,13.185245126006382,-8.703864295966924e-13,-2.1917200799587944
1881,121.1205604941376,10.111323041371667,13.18743684608634,-8.712959242984653e-13,-2.189528359878834
1882,121.1157688567161,10.111323041371667,13.189626374446219,-8.712959242984653e-13,-2.187338831518956
1883,121.11098679777783,10.111323041371667,13.191813713277737,-8.703864295966924e-13,-2.185151492687437
1884,121.10621429817535,10.111323041371667,13.193998864770425,-8.703864295966924e-13,-2.182966341194752
1885,121.10145133879956,10.111323041371667,13.19618183111162,-8.694769348949195e-13,-2.180783374853557
1886,121.0966979005796,10.111323041371667,13.198362614486474,-8.712959242984653e-13,-2.178602591478703
1887,121.09195396448264,10.111323041371667,13.200541217077951,-8.703864295966924e-13,-2.176423988887222
1888,121.08721951151392,10.111323041371667,13.202717641066839,-8.703864295966924e-13,-2.1742475648983355
1889,121.08249452271667,10.111323041371667,13.204891888631737,-8.694769348949195e-13,-2.1720733173334392
1890,121.07777897917205,10.111323041371667,13.207063961949071,-8.712959242984653e-13,-2.1699012440161023
1891,121.07307286199898,10.111323041371667,13.209233863193088,-8.703864295966924e-13,-2.167731342772086
1892,121.06837615235415,10.111323041371667,13.21140159453586,-8.694769348949195e-13,-2.1655636114293166
1893,121.06368883143188,10.111323041371667,13.213567158147288,-8.694769348949195e-13,-2.163398047817888
1894,121.05901088046413,10.111323041371667,13.215730556195107,-8.658389560878277e-13,-2.1612346497700674
1895,121.05434228072036,10.111323041371667,13.217891790844877,-8.703864295966924e-13,-2.1590734151202993
1896,121.04968301350749,10.111323041371667,13.220050864259997,-8.649294613860548e-13,-2.1569143417051766
1897,121.04503306016976,10.111323041371667,13.222207778601703,-8.703864295966924e-13,-2.1547574273634735
1898,121.04039240208878,10.111323041371667,13.224362536029066,-8.712959242984653e-13,-2.1526026699361105
1899,121.03576102068328,10.111323041371667,13.226515138699002,-8.694769348949195e-13,-2.150450067266174
1900,121.03113889740924,10.111323041371667,13.228665588766267,-8.74024408403784e-13,-2.148299617198909
1901,121.02652601375961,10.111323041371667,13.230813888383466,-8.703864295966924e-13,-2.1461513175817095
1902,121.02192235126437,10.111323041371667,13.232960039701048,-8.694769348949195e-13,-2.1440051662641273
1903,121.01732789149048,10.111323041371667,13.235104044867311,-8.703864295966924e-13,-2.141861161097862
1904,121.01274261604168,10.111323041371667,13.23724590602841,-8.694769348949195e-13,-2.1397192999367673
1905,121.00816650655851,10.111323041371667,13.239385625328346,-8.694769348949195e-13,-2.1375795806368294
1906,121.00359954471818,10.111323041371667,13.241523204908983,-8.703864295966924e-13,-2.135442001056191
1907,120.99904171223459,10.111323041371667,13.243658646910038,-8.703864295966924e-13,-2.1333065590551383
1908,120.99449299085809,10.111323041371667,13.245791953469093,-8.712959242984653e-13,-2.1311732524960814
1909,120.98995336237567,10.111323041371667,13.247923126721588,-8.712959242984653e-13,-2.129042079243587
1910,120.98542280861058,10.111323041371667,13.250052168800831,-8.703864295966924e-13,-2.1269130371643423
1911,120.98090131142246,10.111323041371667,13.252179081837996,-8.685674401931465e-13,-2.1247861241271804
1912,120.9763888527072,10.111323041371667,13.254303867962124,-8.685674401931465e-13,-2.122661338003052
1913,120.97188541439691,10.111323041371667,13.256426529300127,-8.722054190002382e-13,-2.1205386766650474
1914,120.96739097845983,10.111323041371667,13.258547067976792,-8.703864295966924e-13,-2.118418137988383
1915,120.96290552690019,10.111323041371667,13.26066548611478,-8.758433978073299e-13,-2.1162997198503968
1916,120.9584290417582,10.111323041371667,13.26278178583463,-8.703864295966924e-13,-2.1141834201305443
1917,120.95396150511,10.111323041371667,13.264895969254761,-8.667484507896007e-13,-2.112069236710413
1918,120.94950289906758,10.111323041371667,13.267008038491472,-8.694769348949195e-13,-2.1099571674737043
1919,120.94505320577862,10.111323041371667,13.269117995658945,-8.703864295966924e-13,-2.10784721030623
1920,120.94061240742656,10.111323041371667,13.271225842869251,-8.658389560878277e-13,-2.105739363095923
1921,120.9361804862304,10.111323041371667,13.273331582232347,-8.694769348949195e-13,-2.1036336237328297
1922,120.93175742444471,10.111323041371667,13.27543521585608,-8.694769348949195e-13,-2.1015299901090967
1923,120.92734320435953,10.111323041371667,13.277536745846188,-8.694769348949195e-13,-2.0994284601189857
1924,120.9229378083003,10.111323041371667,13.279636174306306,-8.685674401931465e-13,-2.09732903165887
1925,120.9185412186278,10.111323041371667,13.281733503337966,-8.749339031055569e-13,-2.0952317026272103
1926,120.91415341773804,10.111323041371667,13.283828735040593,-8.694769348949195e-13,-2.093136470924582
1927,120.90977438806227,10.111323041371667,13.285921871511517,-8.712959242984653e-13,-2.0910433344536568
1928,120.90540411206683,10.111323041371667,13.288012914845972,-8.712959242984653e-13,-2.0889522911192033
1929,120.90104257225309,10.111323041371667,13.290101867137091,-8.649294613860548e-13,-2.086863338828083
1930,120.89668975115745,10.111323041371667,13.29218873047592,-8.749339031055569e-13,-2.084776475489257
1931,120.89234563135118,10.111323041371667,13.29427350695141,-8.694769348949195e-13,-2.0826916990137643
1932,120.88801019544039,10.111323041371667,13.296356198650424,-8.649294613860548e-13,-2.0806090073147505
1933,120.88368342606599,10.111323041371667,13.298436807657739,-8.694769348949195e-13,-2.078528398307437
1934,120.87936530590358,10.111323041371667,13.300515336056046,-8.658389560878277e-13,-2.076449869909128
1935,120.87505581766334,10.111323041371667,13.302591785925955,-8.703864295966924e-13,-2.07437342003922
1936,120.87075494409012,10.111323041371667,13.304666159345993,-8.658389560878277e-13,-2.0722990466191806
1937,120.86646266796318,10.111323041371667,13.306738458392612,-8.712959242984653e-13,-2.070226747572562
1938,120.86217897209622,10.111323041371667,13.308808685140185,-8.703864295966924e-13,-2.0681565208249895
1939,120.85790383933728,10.111323041371667,13.31087684166101,-8.703864295966924e-13,-2.066088364304164
1940,120.85363725256873,10.111323041371667,13.312942930025313,-8.712959242984653e-13,-2.0640222759398608
1941,120.84937919470711,10.111323041371667,13.315006952301253,-8.694769348949195e-13,-2.061958253663922
1942,120.8451296487032,10.111323041371667,13.317068910554918,-8.658389560878277e-13,-2.0598962954102564
1943,120.84088859754172,10.111323041371667,13.319128806850328,-8.712959242984653e-13,-2.0578363991148465
1944,120.83665602424153,10.111323041371667,13.321186643249442,-8.640199666842819e-13,-2.055778562715732
1945,120.83243191185537,10.111323041371667,13.323242421812157,-8.722054190002382e-13,-2.0537227841530195
1946,120.82821624346984,10.111323041371667,13.32529614459631,-8.685674401931465e-13,-2.051669061368866
1947,120.82400900220543,10.111323041371667,13.32734781365768,-8.712959242984653e-13,-2.0496173923074945
1948,120.8198101712163,10.111323041371667,13.329397431049987,-8.712959242984653e-13,-2.0475677749151897
1949,120.81561973369034,10.111323041371667,13.331444998824901,-8.658389560878277e-13,-2.0455202071402727
1950,120.81143767284898,10.111323041371667,13.333490519032042,-8.676579454913736e-13,-2.043474686933134
1951,120.80726397194725,10.111323041371667,13.335533993718975,-8.703864295966924e-13,-2.0414312122462
1952,120.8030986142736,10.111323041371667,13.337575424931222,-8.74024408403784e-13,-2.0393897810339547
1953,120.79894158314995,10.111323041371667,13.339614814712256,-8.703864295966924e-13,-2.0373503912529194
1954,120.79479286193153,10.111323041371667,13.34165216510351,-8.712959242984653e-13,-2.035313040861665
1955,120.79065243400682,10.111323041371667,13.343687478144371,-8.703864295966924e-13,-2.0332777278208023
1956,120.78652028279751,10.111323041371667,13.345720755872192,-8.712959242984653e-13,-2.0312444500929825
1957,120.7823963917585,10.111323041371667,13.347752000322284,-8.703864295966924e-13,-2.0292132056428893
1958,120.77828074437764,10.111323041371667,13.349781213527928,-8.658389560878277e-13,-2.027183992437246
1959,120.77417332417593,10.111323041371667,13.351808397520365,-8.694769348949195e-13,-2.02515680844481
1960,120.77007411470719,10.111323041371667,13.35383355432881,-8.658389560878277e-13,-2.0231316516363638
1961,120.76598309955818,10.111323041371667,13.355856685980447,-8.749339031055569e-13,-2.02110851998473
1962,120.76190026234845,10.111323041371667,13.357877794500432,-8.694769348949195e-13,-2.0190874114647435
1963,120.75782558673029,10.111323041371667,13.359896881911897,-8.703864295966924e-13,-2.017068324053279
1964,120.7537590563887,10.111323041371667,13.36191395023595,-8.749339031055569e-13,-2.015051255729227
1965,120.74970065504127,10.111323041371667,13.363929001491679,-8.649294613860548e-13,-2.0130362044734955
1966,120.74565036643813,10.111323041371667,13.365942037696152,-8.649294613860548e-13,-2.0110231682690216
1967,120.7416081743619,10.111323041371667,13.367953060864421,-8.703864295966924e-13,-2.009012145100753
1968,120.73757406262766,10.111323041371667,13.369962073009521,-8.685674401931465e-13,-2.007003132955655
1969,120.73354801508275,10.111323041371667,13.371969076142477,-8.712959242984653e-13,-2.004996129822698
1970,120.72953001560687,10.111323041371667,13.3739740722723,-8.712959242984653e-13,-2.0029911336928734
1971,120.72552004811196,10.111323041371667,13.375977063405994,-8.703864295966924e-13,-2.0009881425591796
1972,120.72151809654207,10.111323041371667,13.377978051548553,-8.703864295966924e-13,-1.9989871544166227
1973,120.71752414487337,10.111323041371667,13.37997703870297,-8.667484507896007e-13,-1.996988167262204
1974,120.71353817711405,10.111323041371667,13.381974026870232,-8.703864295966924e-13,-1.9949911790949435
1975,120.70956017730428,10.111323041371667,13.383969018049326,-8.712959242984653e-13,-1.9929961879158482
1976,120.70559012951615,10.111323041371667,13.385962014237242,-8.758433978073299e-13,-1.9910031917279345
1977,120.70162801785354,10.111323041371667,13.38795301742897,-8.712959242984653e-13,-1.9890121885362055
1978,120.69767382645213,10.111323041371667,13.389942029617506,-8.749339031055569e-13,-1.9870231763476705
1979,120.69372753947934,10.111323041371667,13.391929052793854,-8.712959242984653e-13,-1.9850361531713203
1980,120.68978914113421,10.111323041371667,13.393914088947025,-8.703864295966924e-13,-1.9830511170181495
1981,120.68585861564739,10.111323041371667,13.395897140064042,-8.749339031055569e-13,-1.9810680659011346
1982,120.68193594728099,10.111323041371667,13.397878208129942,-8.694769348949195e-13,-1.9790869978352343
1983,120.67802112032867,10.111323041371667,13.399857295127777,-8.694769348949195e-13,-1.9771079108373992
1984,120.6741141191154,10.111323041371667,13.401834403038615,-8.649294613860548e-13,-1.9751308029265588
1985,120.67021492799759,10.111323041371667,13.403809533841542,-8.703864295966924e-13,-1.9731556721236339
1986,120.6663235313628,10.111323041371667,13.405782689513666,-8.658389560878277e-13,-1.971182516451508
1987,120.66243991362991,10.111323041371667,13.407753872030117,-8.703864295966924e-13,-1.9692113339350594
1988,120.65856405924883,10.111323041371667,13.409723083364051,-8.649294613860548e-13,-1.9672421226011225
1989,120.65469595270068,10.111323041371667,13.411690325486653,-8.694769348949195e-13,-1.9652748804785225
1990,120.65083557849754,10.111323041371667,13.41365560036713,-8.649294613860548e-13,-1.9633096055980432
1991,120.6469829211824,10.111323041371667,13.415618909972729,-8.703864295966924e-13,-1.9613462959924468
1992,120.64313796532923,10.111323041371667,13.417580256268721,-8.703864295966924e-13,-1.9593849496964542
1993,120.63930069554283,10.111323041371667,13.419539641218417,-8.712959242984653e-13,-1.9574255647467562
1994,120.63547109645873,10.111323041371667,13.421497066783164,-8.703864295966924e-13,-1.9554681391820123
1995,120.6316491527432,10.111323041371667,13.423452534922346,-8.712959242984653e-13,-1.9535126710428286
1996,120.62783484909313,10.111323041371667,13.42540604759339,-8.749339031055569e-13,-1.9515591583717868
1997,120.6240281702361,10.111323041371667,13.42735760675176,-8.749339031055569e-13,-1.949607599213416
1998,120.62022910093009,10.111323041371667,13.429307214350974,-8.694769348949195e-13,-1.9476579916142023
1999,120.61643762596361,10.111323041371667,13.431254872342588,-8.703864295966924e-13,-1.9457103336225856
2000,120.61265373015559,10.111323041371667,13.43320058267621,-8.694769348949195e-13,-1.9437646232889656
2001,120.60887739835529,10.111323041371667,13.4351443472995,-8.685674401931465e-13,-1.9418208586656756
2002,120.60510861544226,10.111323041371667,13.437086168158165,-8.749339031055569e-13,-1.9398790378070112
2003,120.6013473663263,10.111323041371667,13.439026047195972,-8.749339031055569e-13,-1.937939158769205
2004,120.59759363594729,10.111323041371667,13.44096398635474,-8.649294613860548e-13,-1.936001219610434
2005,120.59384740927533,10.111323041371667,13.44289998757435,-8.712959242984653e-13,-1.9340652183908251
2006,120.59010867131045,10.111323041371667,13.444834052792741,-8.712959242984653e-13,-1.9321311531724332
2007,120.58637740708281,10.111323041371667,13.446766183945913,-8.694769348949195e-13,-1.930199022019263
2008,120.58265360165232,10.111323041371667,13.448696382967933,-8.658389560878277e-13,-1.9282688229972411
2009,120.5789372401089,10.111323041371667,13.45062465179093,-8.703864295966924e-13,-1.9263405541742442
2010,120.57522830757222,10.111323041371667,13.452550992345104,-8.658389560878277e-13,-1.9244142136200695
2011,120.57152678919168,10.111323041371667,13.454475406558725,-8.703864295966924e-13,-1.9224897994064492
2012,120.56783267014637,10.111323041371667,13.456397896358132,-8.749339031055569e-13,-1.920567309607045
2013,120.56414593564503,10.111323041371667,13.458318463667739,-8.685674401931465e-13,-1.918646742297437
2014,120.56046657092595,10.111323041371667,13.460237110410036,-8.694769348949195e-13,-1.91672809555514
2015,120.55679456125698,10.111323041371667,13.462153838505591,-8.749339031055569e-13,-1.9148113674595857
2016,120.5531298919353,10.111323041371667,13.46406864987305,-8.649294613860548e-13,-1.9128965560921234
2017,120.5494725482876,10.111323041371667,13.465981546429143,-8.649294613860548e-13,-1.9109836595360308
2018,120.54582251566985,10.111323041371667,13.46789253008868,-8.685674401931465e-13,-1.9090726758764969
2019,120.54217977946732,10.111323041371667,13.469801602764557,-8.658389560878277e-13,-1.9071636032006172
2020,120.53854432509445,10.111323041371667,13.471708766367758,-8.694769348949195e-13,-1.9052564395974183
2021,120.53491613799488,10.111323041371667,13.473614022807356,-8.685674401931465e-13,-1.9033511831578203
2022,120.53129520364132,10.111323041371667,13.475517373990513,-8.703864295966924e-13,-1.901447831974662
2023,120.52768150753555,10.111323041371667,13.477418821822488,-8.749339031055569e-13,-1.8995463841426892
2024,120.52407503520824,10.111323041371667,13.47931836820663,-8.703864295966924e-13,-1.8976468377585431
2025,120.52047577221916,10.111323041371667,13.481216015044389,-8.703864295966924e-13,-1.8957491909207866
2026,120.51688370415677,10.111323041371667,13.483111764235309,-8.74024408403784e-13,-1.8938534417298674
2027,120.51329881663844,10.111323041371667,13.48500561767704,-8.694769348949195e-13,-1.891959588288136
2028,120.5097210953103,10.111323041371667,13.486897577265328,-8.712959242984653e-13,-1.8900676286998486
2029,120.50615052584705,10.111323041371667,13.488787644894028,-8.712959242984653e-13,-1.8881775610711458
2030,120.50258709395216,10.111323041371667,13.490675822455099,-8.703864295966924e-13,-1.8862893835100747
2031,120.49903078535763,10.111323041371667,13.492562111838609,-8.685674401931465e-13,-1.8844030941265661
2032,120.495481585824,10.111323041371667,13.494446514932736,-8.712959242984653e-13,-1.88251869103244
2033,120.49193948114022,10.111323041371667,13.496329033623768,-8.694769348949195e-13,-1.8806361723414082
2034,120.48840445712369,10.111323041371667,13.49820966979611,-8.722054190002382e-13,-1.8787555361690647
2035,120.4848764996202,10.111323041371667,13.500088425332278,-8.712959242984653e-13,-1.8768767806328965
2036,120.48135559450375,10.111323041371667,13.501965302112911,-8.694769348949195e-13,-1.8749999038522656
2037,120.47784172767663,10.111323041371667,13.503840302016764,-8.649294613860548e-13,-1.8731249039484101
